intersection_id,tollgate_id,time_window,avg_travel_time
B,1,"[2016-10-25 16:20:00,2016-10-25 16:40:00)",66.17514907871889
B,1,"[2016-10-25 16:40:00,2016-10-25 17:00:00)",66.63542171038846
B,1,"[2016-10-26 15:00:00,2016-10-26 15:20:00)",59.55726251214689
B,1,"[2016-10-26 15:20:00,2016-10-26 15:40:00)",62.275630512415646
B,1,"[2016-10-26 15:40:00,2016-10-26 16:00:00)",61.00441347766289
B,1,"[2016-10-26 16:00:00,2016-10-26 16:20:00)",59.557262514344146
B,1,"[2016-10-26 16:20:00,2016-10-26 16:40:00)",62.27563051285581
B,1,"[2016-10-26 16:40:00,2016-10-26 17:00:00)",61.00441347774546
B,1,"[2016-10-27 15:00:00,2016-10-27 15:20:00)",65.2813222369397
B,1,"[2016-10-27 15:20:00,2016-10-27 15:40:00)",64.39506322955577
B,1,"[2016-10-27 15:40:00,2016-10-27 16:00:00)",65.72321484839442
B,1,"[2016-10-27 16:00:00,2016-10-27 16:20:00)",65.2813222369397
B,1,"[2016-10-27 16:20:00,2016-10-27 16:40:00)",64.39506322955577
B,1,"[2016-10-27 16:40:00,2016-10-27 17:00:00)",65.72321484839442
B,1,"[2016-10-28 15:00:00,2016-10-28 15:20:00)",61.582137301135006
B,1,"[2016-10-28 15:20:00,2016-10-28 15:40:00)",63.43168622508835
B,1,"[2016-10-28 15:40:00,2016-10-28 16:00:00)",62.81371607626225
B,1,"[2016-10-28 16:00:00,2016-10-28 16:20:00)",61.582137301135006
B,1,"[2016-10-28 16:20:00,2016-10-28 16:40:00)",63.43168622508835
B,1,"[2016-10-28 16:40:00,2016-10-28 17:00:00)",62.81371607626225
B,1,"[2016-10-29 15:00:00,2016-10-29 15:20:00)",66.04417881084471
B,1,"[2016-10-29 15:20:00,2016-10-29 15:40:00)",60.91514040859126
B,1,"[2016-10-29 15:40:00,2016-10-29 16:00:00)",62.72762957024179
B,1,"[2016-10-29 16:00:00,2016-10-29 16:20:00)",66.04417881084471
B,1,"[2016-10-29 16:20:00,2016-10-29 16:40:00)",60.91514040859126
B,1,"[2016-10-29 16:40:00,2016-10-29 17:00:00)",62.72762957024179
B,1,"[2016-10-30 15:00:00,2016-10-30 15:20:00)",61.58094564185158
B,1,"[2016-10-30 15:20:00,2016-10-30 15:40:00)",61.27681650423868
B,1,"[2016-10-30 15:40:00,2016-10-30 16:00:00)",61.02789341381464
B,1,"[2016-10-30 16:00:00,2016-10-30 16:20:00)",61.58094564185158
B,1,"[2016-10-30 16:20:00,2016-10-30 16:40:00)",61.27681650423868
B,1,"[2016-10-30 16:40:00,2016-10-30 17:00:00)",61.02789341381464
B,1,"[2016-10-31 15:00:00,2016-10-31 15:20:00)",63.589392363578966
B,1,"[2016-10-31 15:20:00,2016-10-31 15:40:00)",67.13474364506763
B,1,"[2016-10-31 15:40:00,2016-10-31 16:00:00)",62.56620506814265
B,1,"[2016-10-31 16:00:00,2016-10-31 16:20:00)",63.589392363578966
B,1,"[2016-10-31 16:20:00,2016-10-31 16:40:00)",67.13474364506763
B,1,"[2016-10-31 16:40:00,2016-10-31 17:00:00)",67.13474364506763
B,3,"[2016-10-25 15:00:00,2016-10-25 15:20:00)",55.36033183596345
B,3,"[2016-10-25 15:20:00,2016-10-25 15:40:00)",53.83949983012746
B,3,"[2016-10-25 15:40:00,2016-10-25 16:00:00)",48.784155489561606
B,3,"[2016-10-25 16:00:00,2016-10-25 16:20:00)",55.36033183596345
B,3,"[2016-10-25 16:20:00,2016-10-25 16:40:00)",53.83949983012746
B,3,"[2016-10-25 16:40:00,2016-10-25 17:00:00)",48.784155489561606
B,3,"[2016-10-26 15:00:00,2016-10-26 15:20:00)",54.46196636775097
B,3,"[2016-10-26 15:20:00,2016-10-26 15:40:00)",67.53287604059881
B,3,"[2016-10-26 15:40:00,2016-10-26 16:00:00)",66.59535739061617
B,3,"[2016-10-26 16:00:00,2016-10-26 16:20:00)",54.46196636775097
B,3,"[2016-10-26 16:20:00,2016-10-26 16:40:00)",67.53287604059881
B,3,"[2016-10-26 16:40:00,2016-10-26 17:00:00)",66.59535739061617
B,3,"[2016-10-27 15:00:00,2016-10-27 15:20:00)",56.54514191595502
B,3,"[2016-10-27 15:20:00,2016-10-27 15:40:00)",59.174042342519996
B,3,"[2016-10-27 15:40:00,2016-10-27 16:00:00)",53.4569055047261
B,3,"[2016-10-27 16:00:00,2016-10-27 16:20:00)",56.54514191595502
B,3,"[2016-10-27 16:20:00,2016-10-27 16:40:00)",59.174042342519996
B,3,"[2016-10-27 16:40:00,2016-10-27 17:00:00)",53.4569055047261
B,3,"[2016-10-28 15:00:00,2016-10-28 15:20:00)",49.28342381013825
B,3,"[2016-10-28 15:20:00,2016-10-28 15:40:00)",48.267756832940165
B,3,"[2016-10-28 15:40:00,2016-10-28 16:00:00)",48.63514035847601
B,3,"[2016-10-28 16:00:00,2016-10-28 16:20:00)",49.28342381013825
B,3,"[2016-10-28 16:20:00,2016-10-28 16:40:00)",48.267756832940165
B,3,"[2016-10-28 16:40:00,2016-10-28 17:00:00)",48.63514035847601
B,3,"[2016-10-29 15:00:00,2016-10-29 15:20:00)",53.17681701374628
B,3,"[2016-10-29 15:20:00,2016-10-29 15:40:00)",50.26213045813314
B,3,"[2016-10-29 15:40:00,2016-10-29 16:00:00)",50.58449139596529
B,3,"[2016-10-29 16:00:00,2016-10-29 16:20:00)",53.17681701374628
B,3,"[2016-10-29 16:20:00,2016-10-29 16:40:00)",50.26213045813314
B,3,"[2016-10-29 16:40:00,2016-10-29 17:00:00)",50.58449139596529
B,3,"[2016-10-30 15:00:00,2016-10-30 15:20:00)",51.100207839961406
B,3,"[2016-10-30 15:20:00,2016-10-30 15:40:00)",54.09764031290024
B,3,"[2016-10-30 15:40:00,2016-10-30 16:00:00)",53.865205929870214
B,3,"[2016-10-30 16:00:00,2016-10-30 16:20:00)",51.100207839961406
B,3,"[2016-10-30 16:20:00,2016-10-30 16:40:00)",54.09764031290024
B,3,"[2016-10-30 16:40:00,2016-10-30 17:00:00)",53.865205929870214
B,3,"[2016-10-31 15:00:00,2016-10-31 15:20:00)",50.255086006149504
B,3,"[2016-10-31 15:20:00,2016-10-31 15:40:00)",46.84000901700262
B,3,"[2016-10-31 15:40:00,2016-10-31 16:00:00)",47.13602445755537
B,3,"[2016-10-31 16:00:00,2016-10-31 16:20:00)",50.255086006149504
B,3,"[2016-10-31 16:20:00,2016-10-31 16:40:00)",46.84000901700262
B,3,"[2016-10-31 16:40:00,2016-10-31 17:00:00)",47.13602445755537
C,1,"[2016-10-25 15:00:00,2016-10-25 15:20:00)",104.58583456361806
C,1,"[2016-10-25 15:20:00,2016-10-25 15:40:00)",139.20695259014155
C,1,"[2016-10-25 15:40:00,2016-10-25 16:00:00)",45.508663696450654
C,1,"[2016-10-25 16:00:00,2016-10-25 16:20:00)",85.73525288070876
C,1,"[2016-10-25 16:20:00,2016-10-25 16:40:00)",125.30112943791971
C,1,"[2016-10-25 16:40:00,2016-10-25 17:00:00)",45.508663696450654
C,1,"[2016-10-26 15:00:00,2016-10-26 15:20:00)",94.15395364566312
C,1,"[2016-10-26 15:20:00,2016-10-26 15:40:00)",47.01378915772485
C,1,"[2016-10-26 15:40:00,2016-10-26 16:00:00)",24.749899864377035
C,1,"[2016-10-26 16:00:00,2016-10-26 16:20:00)",94.15395364566312
C,1,"[2016-10-26 16:20:00,2016-10-26 16:40:00)",47.01378915772485
C,1,"[2016-10-26 16:40:00,2016-10-26 17:00:00)",24.749899864377035
C,1,"[2016-10-27 15:00:00,2016-10-27 15:20:00)",59.73745062367395
C,1,"[2016-10-27 15:20:00,2016-10-27 15:40:00)",160.84364453794984
C,1,"[2016-10-27 15:40:00,2016-10-27 16:00:00)",48.56409538186092
C,1,"[2016-10-27 16:00:00,2016-10-27 16:20:00)",59.73745062367395
C,1,"[2016-10-27 16:20:00,2016-10-27 16:40:00)",160.84364453794984
C,1,"[2016-10-27 16:40:00,2016-10-27 17:00:00)",48.56409538186092
C,1,"[2016-10-28 15:00:00,2016-10-28 15:20:00)",15.343655144319982
C,1,"[2016-10-28 15:20:00,2016-10-28 15:40:00)",13.107307032475465
C,1,"[2016-10-28 15:40:00,2016-10-28 16:00:00)",9.373835836039241
C,1,"[2016-10-28 16:00:00,2016-10-28 16:20:00)",15.343655144319982
C,1,"[2016-10-28 16:20:00,2016-10-28 16:40:00)",13.107307032475465
C,1,"[2016-10-28 16:40:00,2016-10-28 17:00:00)",9.373835836039241
C,1,"[2016-10-29 15:00:00,2016-10-29 15:20:00)",65.86052406260848
C,1,"[2016-10-29 15:20:00,2016-10-29 15:40:00)",60.52163849642968
C,1,"[2016-10-29 15:40:00,2016-10-29 16:00:00)",24.273450053291025
C,1,"[2016-10-29 16:00:00,2016-10-29 16:20:00)",65.86052406260848
C,1,"[2016-10-29 16:20:00,2016-10-29 16:40:00)",60.52163849642968
C,1,"[2016-10-29 16:40:00,2016-10-29 17:00:00)",24.273450053291025
C,1,"[2016-10-30 15:00:00,2016-10-30 15:20:00)",261.3871787754974
C,1,"[2016-10-30 15:20:00,2016-10-30 15:40:00)",41.310849081683116
C,1,"[2016-10-30 15:40:00,2016-10-30 16:00:00)",40.73453472660581
C,1,"[2016-10-30 16:00:00,2016-10-30 16:20:00)",261.3871787754974
C,1,"[2016-10-30 16:20:00,2016-10-30 16:40:00)",41.310849081683116
C,1,"[2016-10-30 16:40:00,2016-10-30 17:00:00)",40.73453472660581
C,1,"[2016-10-31 15:00:00,2016-10-31 15:20:00)",34.22931845095385
C,1,"[2016-10-31 15:20:00,2016-10-31 15:40:00)",147.0489041181584
C,1,"[2016-10-31 15:40:00,2016-10-31 16:00:00)",109.13538518427126
C,1,"[2016-10-31 16:00:00,2016-10-31 16:20:00)",34.22931845095385
C,1,"[2016-10-31 16:20:00,2016-10-31 16:40:00)",147.0489041181584
C,1,"[2016-10-31 16:40:00,2016-10-31 17:00:00)",109.13538518427126
C,3,"[2016-10-25 15:00:00,2016-10-25 15:20:00)",98.63032452146645
C,3,"[2016-10-25 15:20:00,2016-10-25 15:40:00)",93.43321735624649
C,3,"[2016-10-25 15:40:00,2016-10-25 16:00:00)",90.70829443323885
C,3,"[2016-10-25 16:00:00,2016-10-25 16:20:00)",98.63032452146645
C,3,"[2016-10-25 16:20:00,2016-10-25 16:40:00)",93.43321735624649
C,3,"[2016-10-25 16:40:00,2016-10-25 17:00:00)",90.70829443323885
C,3,"[2016-10-26 15:00:00,2016-10-26 15:20:00)",105.8475811912492
C,3,"[2016-10-26 15:20:00,2016-10-26 15:40:00)",95.5149122317618
C,3,"[2016-10-26 15:40:00,2016-10-26 16:00:00)",89.90961102248501
C,3,"[2016-10-26 16:00:00,2016-10-26 16:20:00)",105.8475811912492
C,3,"[2016-10-26 16:20:00,2016-10-26 16:40:00)",95.5149122317618
C,3,"[2016-10-26 16:40:00,2016-10-26 17:00:00)",89.90961102248501
C,3,"[2016-10-27 15:00:00,2016-10-27 15:20:00)",99.72447504653928
C,3,"[2016-10-27 15:20:00,2016-10-27 15:40:00)",114.27767113881927
C,3,"[2016-10-27 15:40:00,2016-10-27 16:00:00)",88.93183106966106
C,3,"[2016-10-27 16:00:00,2016-10-27 16:20:00)",99.72447504653928
C,3,"[2016-10-27 16:20:00,2016-10-27 16:40:00)",114.27767113881927
C,3,"[2016-10-27 16:40:00,2016-10-27 17:00:00)",88.93183106966106
C,3,"[2016-10-28 15:00:00,2016-10-28 15:20:00)",86.30264269514183
C,3,"[2016-10-28 15:20:00,2016-10-28 15:40:00)",82.52842622379225
C,3,"[2016-10-28 15:40:00,2016-10-28 16:00:00)",83.66666335314734
C,3,"[2016-10-28 16:00:00,2016-10-28 16:20:00)",86.30264269514183
C,3,"[2016-10-28 16:20:00,2016-10-28 16:40:00)",82.52842622379225
C,3,"[2016-10-28 16:40:00,2016-10-28 17:00:00)",83.66666335314734
C,3,"[2016-10-29 15:00:00,2016-10-29 15:20:00)",84.71710102966281
C,3,"[2016-10-29 15:20:00,2016-10-29 15:40:00)",88.92801838418195
C,3,"[2016-10-29 15:40:00,2016-10-29 16:00:00)",86.58651862531198
C,3,"[2016-10-29 16:00:00,2016-10-29 16:20:00)",84.71710102966281
C,3,"[2016-10-29 16:20:00,2016-10-29 16:40:00)",88.92801838418195
C,3,"[2016-10-29 16:40:00,2016-10-29 17:00:00)",86.58651862531198
C,3,"[2016-10-30 15:00:00,2016-10-30 15:20:00)",82.37649182456234
C,3,"[2016-10-30 15:20:00,2016-10-30 15:40:00)",82.49420347707954
C,3,"[2016-10-30 15:40:00,2016-10-30 16:00:00)",80.62644728665
C,3,"[2016-10-30 16:00:00,2016-10-30 16:20:00)",82.37649182456234
C,3,"[2016-10-30 16:20:00,2016-10-30 16:40:00)",82.49420347707954
C,3,"[2016-10-30 16:40:00,2016-10-30 17:00:00)",80.62644728665
C,3,"[2016-10-31 15:00:00,2016-10-31 15:20:00)",87.07499164584671
C,3,"[2016-10-31 15:20:00,2016-10-31 15:40:00)",91.48399131084257
C,3,"[2016-10-31 15:40:00,2016-10-31 16:00:00)",99.23380911686351
C,3,"[2016-10-31 16:00:00,2016-10-31 16:20:00)",87.07499164584671
C,3,"[2016-10-31 16:20:00,2016-10-31 16:40:00)",91.48399131084257
C,3,"[2016-10-31 16:40:00,2016-10-31 17:00:00)",99.23380911686351
